track_id,frame,time,x,y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,conf
843,393,26.23,284,76,273,47,295,85,motor,0.525
873,393,26.23,329,105,319,82,339,117,motor,0.619
955,393,26.23,307,61,299,41,315,68,motor,0.555
1032,393,26.23,467,324,446,344,489,361,motor,0.313
1182,393,26.23,1255,402,1237,424,1273,447,motor,0.811
12,394,26.29,82,353,65,376,99,393,motor,0.423
826,394,26.29,1112,468,1094,502,1131,521,motor,0.695
843,394,26.29,284,72,273,44,295,81,motor,0.524
873,394,26.29,328,101,318,78,339,113,motor,0.491
955,394,26.29,306,57,298,37,315,64,motor,0.596
1032,394,26.29,467,324,446,344,489,361,motor,0.326
1182,394,26.29,1251,401,1233,424,1269,446,motor,0.706
12,395,26.36,82,353,66,377,99,393,motor,0.458
826,395,26.36,1117,468,1099,502,1136,520,motor,0.712
843,395,26.36,284,67,273,38,295,75,motor,0.42
873,395,26.36,328,98,318,74,338,109,motor,0.382
955,395,26.36,306,53,298,32,314,59,motor,0.698
1032,395,26.36,467,324,446,344,489,361,motor,0.374
1182,395,26.36,1245,399,1228,423,1263,444,motor,0.657
12,396,26.43,83,353,68,377,99,393,motor,0.271
826,396,26.43,1122,468,1105,502,1140,520,motor,0.708
843,396,26.43,283,63,272,33,294,70,motor,0.289
873,396,26.43,328,94,318,70,338,105,motor,0.312
955,396,26.43,305,47,298,30,313,53,motor,0.251
1032,396,26.43,467,324,446,344,489,361,motor,0.332
1067,396,26.43,325,552,315,575,336,614,motor,0.269
1182,396,26.43,1241,400,1223,423,1259,445,motor,0.486
826,397,26.49,1128,468,1110,502,1147,521,motor,0.461
843,397,26.49,284,56,274,29,295,63,motor,0.349
873,397,26.49,328,90,318,65,338,101,motor,0.357
1032,397,26.49,467,324,446,344,489,361,motor,0.324
1182,397,26.49,1234,398,1217,423,1251,443,motor,0.412
826,398,26.56,1133,468,1115,502,1152,521,motor,0.528
843,398,26.56,284,50,275,25,294,56,motor,0.521
873,398,26.56,328,86,318,61,338,96,motor,0.279
1032,398,26.56,467,324,446,344,488,361,motor,0.283
1182,398,26.56,1228,398,1211,423,1246,443,motor,0.595
1198,398,26.56,51,473,35,503,68,526,motor,0.456
826,399,26.63,1140,468,1122,502,1158,521,motor,0.683
843,399,26.63,284,45,276,23,293,50,motor,0.479
873,399,26.63,327,81,318,57,337,91,motor,0.408
1032,399,26.63,467,324,446,344,488,361,motor,0.271
1182,399,26.63,1223,397,1205,422,1241,442,motor,0.679
826,400,26.69,1145,468,1127,503,1163,521,motor,0.667
843,400,26.69,283,42,274,18,292,47,motor,0.454
873,400,26.69,327,77,318,53,337,86,motor,0.428
1032,400,26.69,467,324,446,344,489,361,motor,0.286
1067,400,26.69,325,555,313,573,337,617,motor,0.33
1182,400,26.69,1218,397,1201,422,1236,442,motor,0.707
826,401,26.76,1150,468,1132,502,1168,521,motor,0.608
843,401,26.76,283,37,273,11,293,42,motor,0.357
873,401,26.76,327,73,318,48,337,82,motor,0.597
1032,401,26.76,467,324,446,344,489,361,motor,0.281
1067,401,26.76,324,555,312,573,337,617,motor,0.285
1182,401,26.76,1213,397,1195,421,1232,442,motor,0.647
826,402,26.83,1156,468,1138,502,1174,521,motor,0.511
843,402,26.83,282,33,272,4,293,37,motor,0.382
873,402,26.83,327,69,318,43,337,77,motor,0.514
1032,402,26.83,467,324,446,344,488,361,motor,0.257
1067,402,26.83,324,555,312,573,337,617,motor,0.388
1182,402,26.83,1209,397,1190,422,1228,442,motor,0.804
826,403,26.89,1161,468,1143,503,1180,521,motor,0.5
843,403,26.89,282,29,271,0,293,33,motor,0.441
873,403,26.89,327,65,318,39,337,73,motor,0.507
907,403,26.89,310,154,300,137,321,172,motor,0.689
1067,403,26.89,325,555,312,573,338,617,motor,0.371
1179,403,26.89,488,245,477,252,500,273,motor,0.263
1182,403,26.89,1204,397,1186,422,1223,442,motor,0.59
826,404,26.96,1166,468,1147,502,1185,521,motor,0.541
843,404,26.96,281,26,271,0,292,29,motor,0.376
873,404,26.96,327,61,318,36,336,68,motor,0.404
907,404,26.96,310,149,300,132,320,166,motor,0.68
1067,404,26.96,324,555,311,572,338,617,motor,0.336
1179,404,26.96,488,245,477,252,500,273,motor,0.255
1182,404,26.96,1199,397,1179,421,1219,442,motor,0.262
826,405,27.03,1171,468,1153,502,1190,521,motor,0.611
873,405,27.03,326,57,317,30,336,64,motor,0.599
907,405,27.03,310,145,300,129,320,162,motor,0.638
916,405,27.03,1092,471,1074,509,1110,524,motor,0.321
1067,405,27.03,323,554,310,571,337,616,motor,0.254
1182,405,27.03,1194,397,1175,422,1214,442,motor,0.389
826,406,27.09,1177,469,1159,503,1196,522,motor,0.684
873,406,27.09,326,54,317,26,336,61,motor,0.561
907,406,27.09,309,141,299,123,320,157,motor,0.685
1067,406,27.09,324,554,310,570,338,616,motor,0.269
826,407,27.16,1183,469,1165,503,1201,522,motor,0.67
873,407,27.16,326,49,317,23,335,55,motor,0.577
907,407,27.16,310,136,300,119,320,152,motor,0.64
916,407,27.16,1101,472,1082,509,1120,525,motor,0.256
1067,407,27.16,324,554,310,569,338,616,motor,0.31
1179,407,27.16,489,245,477,253,501,273,motor,0.254
826,408,27.23,1188,469,1170,503,1207,522,motor,0.61
873,408,27.23,325,45,316,18,335,51,motor,0.692
907,408,27.23,309,132,299,112,319,147,motor,0.784
916,408,27.23,1107,471,1088,508,1126,524,motor,0.34
1182,408,27.23,1179,396,1160,422,1198,441,motor,0.364
826,409,27.29,1194,470,1175,503,1213,523,motor,0.58
873,409,27.29,325,42,315,11,335,47,motor,0.658
907,409,27.29,309,128,299,109,319,143,motor,0.722
916,409,27.29,1112,471,1093,508,1132,524,motor,0.395
1182,409,27.29,1174,396,1155,421,1193,440,motor,0.376
826,410,27.36,1199,469,1181,503,1218,522,motor,0.524
873,410,27.36,325,39,314,6,336,44,motor,0.668
907,410,27.36,308,125,298,102,319,139,motor,0.759
916,410,27.36,1116,471,1095,506,1138,524,motor,0.454
1182,410,27.36,1169,396,1150,421,1189,440,motor,0.295
826,411,27.43,1205,469,1187,504,1223,522,motor,0.651
873,411,27.43,325,36,314,2,336,41,motor,0.426
907,411,27.43,308,120,297,98,319,134,motor,0.802
916,411,27.43,1122,470,1100,504,1144,523,motor,0.373
1182,411,27.43,1164,396,1145,420,1184,440,motor,0.32
826,412,27.49,1210,469,1192,504,1229,522,motor,0.78
873,412,27.49,324,33,314,0,335,37,motor,0.424
907,412,27.49,308,118,297,95,319,132,motor,0.698
916,412,27.49,1126,470,1104,505,1148,523,motor,0.301
1182,412,27.49,1160,396,1141,421,1180,440,motor,0.411
826,413,27.56,1216,469,1199,504,1234,522,motor,0.709
873,413,27.56,323,28,314,0,333,32,motor,0.355
907,413,27.56,307,116,296,91,319,129,motor,0.798
916,413,27.56,1131,472,1108,504,1155,525,motor,0.482
1182,413,27.56,1155,395,1136,420,1175,439,motor,0.291
729,414,27.63,1134,459,1114,490,1155,510,motor,0.453
826,414,27.63,1222,469,1205,504,1240,522,motor,0.63
907,414,27.63,307,113,296,88,318,126,motor,0.751
916,414,27.63,1137,472,1113,503,1161,525,motor,0.344
1182,414,27.63,1150,395,1130,420,1170,439,motor,0.334
729,415,27.69,1138,459,1119,490,1158,510,motor,0.431
826,415,27.69,1228,470,1210,505,1246,523,motor,0.551
907,415,27.69,307,109,295,83,319,122,motor,0.799
916,415,27.69,1142,472,1119,504,1165,525,motor,0.304
1179,415,27.69,489,245,477,253,501,273,motor,0.267
1182,415,27.69,1145,395,1125,419,1166,439,motor,0.315
729,416,27.76,1145,459,1126,491,1164,510,motor,0.357
826,416,27.76,1234,470,1215,505,1253,523,motor,0.693
907,416,27.76,306,102,296,79,317,114,motor,0.756
916,416,27.76,1148,473,1126,506,1170,526,motor,0.468
1182,416,27.76,1141,395,1120,419,1162,439,motor,0.35
729,417,27.83,1149,459,1130,491,1168,510,motor,0.426
826,417,27.83,1239,471,1220,505,1259,524,motor,0.814
907,417,27.83,305,97,295,74,316,108,motor,0.758
916,417,27.83,1153,473,1131,506,1176,526,motor,0.425
1182,417,27.83,1136,395,1115,419,1157,439,motor,0.355
729,418,27.89,1152,458,1133,491,1171,509,motor,0.466
826,418,27.89,1244,471,1225,505,1263,524,motor,0.788
907,418,27.89,305,92,295,69,315,103,motor,0.669
916,418,27.89,1158,473,1135,505,1181,526,motor,0.366
1182,418,27.89,1131,395,1110,419,1153,439,motor,0.332
729,419,27.96,1158,460,1136,491,1180,512,motor,0.45
826,419,27.96,1249,471,1230,505,1268,524,motor,0.65
907,419,27.96,305,88,295,64,315,98,motor,0.748
916,419,27.96,1163,474,1141,507,1186,527,motor,0.584
1182,419,27.96,1127,395,1107,419,1148,439,motor,0.372
729,420,28.03,1161,460,1140,491,1182,512,motor,0.384
826,420,28.03,1256,471,1237,505,1275,524,motor,0.722
907,420,28.03,305,83,295,59,315,93,motor,0.76
916,420,28.03,1169,474,1148,508,1191,527,motor,0.518
953,420,28.03,324,144,314,129,334,161,motor,0.601
